Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9197.0,CA-2015-103310,2015-05-10,2015-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0.0,19.18
9198.0,CA-2015-103310,2015-05-10,2015-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432.0,5,0.2,125.3
9199.0,CA-2015-103310,2015-05-10,2015-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6,0.0,11.08
9200.0,CA-2015-103310,2015-05-10,2015-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.78,1,0.2,32.1
9439.0,CA-2018-126144,2018-07-31,2018-08-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.58,4,0.4,-57.12
2478.0,CA-2018-102750,2018-09-04,2018-09-08,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036.0,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.35,3,0.2,-99.18
3277.0,CA-2015-102988,2015-04-05,2015-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0.0,7.58
3278.0,CA-2015-102988,2015-04-05,2015-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,0.0,8.41
3279.0,CA-2015-102988,2015-04-05,2015-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.35
3280.0,CA-2015-102988,2015-04-05,2015-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7,0.0,6.66
3281.0,CA-2015-102988,2015-04-05,2015-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.28
3411.0,CA-2017-100244,2017-09-20,2017-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9,0.0,30.26
3412.0,CA-2017-100244,2017-09-20,2017-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,271.98,2,0.2,88.39
3413.0,CA-2017-100244,2017-09-20,2017-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,11.76,4,0.0,3.18
3414.0,CA-2017-100244,2017-09-20,2017-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,77.52,2,0.0,37.98
3415.0,CA-2017-100244,2017-09-20,2017-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2,0.2,15.81
869.0,CA-2015-136742,2015-04-06,2015-04-10,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.93
2029.0,CA-2016-117961,2016-11-26,2016-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0.0,6.92
2030.0,CA-2016-117961,2016-11-26,2016-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453.0,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",104.9,5,0.0,25.18
2031.0,CA-2016-117961,2016-11-26,2016-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,61.04,4,0.0,30.52
2032.0,CA-2016-117961,2016-11-26,2016-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453.0,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,10.95,3,0.0,5.15
4499.0,CA-2015-103401,2015-11-21,2015-11-26,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,2,0.0,6.22
5392.0,US-2015-123183,2015-11-19,2015-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805.0,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,22.5,6,0.0,10.8
5393.0,US-2015-123183,2015-11-19,2015-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.0,4.58
5394.0,US-2015-123183,2015-11-19,2015-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,7,0.0,102.28
5395.0,US-2015-123183,2015-11-19,2015-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805.0,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0.0,235.95
684.0,US-2018-168116,2018-11-04,2018-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217.0,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.99
685.0,US-2018-168116,2018-11-04,2018-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217.0,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.65
2140.0,CA-2015-159520,2015-06-06,2015-06-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561.0,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.54,9,0.2,50.47
2141.0,CA-2015-159520,2015-06-06,2015-06-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561.0,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.14,2,0.0,4.46
2142.0,CA-2015-159520,2015-06-06,2015-06-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561.0,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.76,3,0.4,-347.12
3310.0,CA-2016-144386,2016-11-05,2016-11-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.34,6,0.2,8.87
554.0,CA-2018-101945,2018-11-24,2018-11-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070.0,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.82,3,0.2,2.57
827.0,CA-2018-126956,2018-08-21,2018-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7,0.0,16.8
828.0,CA-2018-126956,2018-08-21,2018-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0.0,10.8
829.0,CA-2018-126956,2018-08-21,2018-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.49
854.0,CA-2017-123274,2017-02-19,2017-02-24,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.67
855.0,CA-2017-123274,2017-02-19,2017-02-24,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.72
1021.0,CA-2016-124450,2016-04-27,2016-05-03,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016.0,East,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,22.74,3,0.0,8.87
1022.0,CA-2016-124450,2016-04-27,2016-05-03,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016.0,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1267.53,3,0.0,316.88
1023.0,CA-2016-124450,2016-04-27,2016-05-03,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016.0,East,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,1379.92,8,0.0,648.56
2934.0,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79,1,0.2,13.72
2935.0,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.98,3,0.2,27.0
2936.0,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0.0,16.15
2937.0,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21,7,0.2,15.34
2938.0,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,7,0.0,116.6
2939.0,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0.0,89.16
2940.0,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,0.2,19.44
6145.0,CA-2018-151190,2018-06-27,2018-07-01,Standard Class,GT-14710,Greg Tran,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07,3,0.0,9.23
6408.0,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041.0,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.85
6409.0,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041.0,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,46.2,5,0.2,5.77
6410.0,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.95,3,0.2,16.18
6411.0,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.99,1,0.2,0.7
6412.0,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.86,2,0.2,26.9
6535.0,CA-2015-128209,2015-11-17,2015-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.78,3,0.2,726.56
6536.0,CA-2015-128209,2015-11-17,2015-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,0.2,-50.1
6594.0,CA-2017-126795,2017-06-13,2017-06-16,Second Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,33.57,2,0.2,11.75
7011.0,US-2015-135881,2015-05-23,2015-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,5,0.2,5.84
7012.0,US-2015-135881,2015-05-23,2015-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.0,0.15
7013.0,US-2015-135881,2015-05-23,2015-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2
7538.0,CA-2017-106460,2017-02-19,2017-02-22,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,70.88,2,0.0,33.31
371.0,CA-2018-104745,2018-05-29,2018-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550.0,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.92,5,0.2,9.4
372.0,CA-2018-104745,2018-05-29,2018-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550.0,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.42,3,0.2,4.67
3565.0,CA-2017-130029,2017-07-03,2017-07-06,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,12.96,2,0.0,6.22
3566.0,CA-2017-130029,2017-07-03,2017-07-06,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.96,2,0.0,0.08
3853.0,CA-2018-130526,2018-11-26,2018-11-29,First Class,GT-14755,Guy Thornton,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.57,8,0.8,-53.71
4739.0,CA-2016-105725,2016-02-18,2016-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805.0,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0.0,28.09
4740.0,CA-2016-105725,2016-02-18,2016-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805.0,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.54,1,0.2,-0.89
1845.0,US-2018-113852,2018-07-29,2018-08-02,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,98115.0,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0.0,11.77
3866.0,CA-2015-124709,2015-07-27,2015-07-29,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08
4498.0,CA-2018-155075,2018-12-02,2018-12-09,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.18,4,0.7,-462.86
6629.0,CA-2016-135489,2016-09-19,2016-09-22,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,279.86,14,0.0,134.33
7822.0,CA-2017-169334,2017-10-21,2017-10-24,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.67,9,0.2,6.98
8310.0,CA-2015-168312,2015-03-01,2015-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.35,3,0.2,8.58
8311.0,CA-2015-168312,2015-03-01,2015-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036.0,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.51,3,0.3,-43.03
9079.0,CA-2017-108105,2017-02-16,2017-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,0.0,34.99
9080.0,CA-2017-108105,2017-02-16,2017-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,0.0,2.61
103.0,CA-2017-129903,2017-12-01,2017-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.72
739.0,CA-2015-132500,2015-09-08,2015-09-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0.0,8.5
883.0,US-2018-123463,2018-12-23,2018-12-23,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0.0,5.93
4127.0,CA-2018-156769,2018-05-06,2018-05-09,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,0.0,18.04
4336.0,CA-2016-154795,2016-12-20,2016-12-24,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442.0,West,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,0.2,2.77
4337.0,CA-2016-154795,2016-12-20,2016-12-24,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442.0,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37,2,0.2,3.95
4400.0,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044.0,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,0.0,89.95
4401.0,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044.0,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0.0,297.64
4402.0,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044.0,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0.0,252.59
6709.0,CA-2016-123141,2016-11-14,2016-11-19,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.43
6710.0,CA-2016-123141,2016-11-14,2016-11-19,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124.0,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35,3,0.2,20.16
8878.0,CA-2018-126928,2018-09-17,2018-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960.0,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,4,0.0,225.6
8879.0,CA-2018-126928,2018-09-17,2018-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0.0,9.53
8894.0,CA-2015-124723,2015-08-05,2015-08-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590.0,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.93
1325.0,CA-2015-107153,2015-09-28,2015-10-03,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,1841.0,East,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,0.0,12.49
7262.0,CA-2018-137001,2018-06-10,2018-06-13,Second Class,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,91360.0,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,0.0,4.12
8302.0,US-2018-167318,2018-07-26,2018-08-01,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98
8303.0,US-2018-167318,2018-07-26,2018-08-01,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.35,3,0.2,45.29
9228.0,CA-2018-140515,2018-03-19,2018-03-24,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90008.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0.0,106.78
1414.0,CA-2015-146640,2015-06-30,2015-07-05,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.77,7,0.2,108.8
1918.0,CA-2016-105634,2016-11-08,2016-11-14,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Franklin,Massachusetts,2038.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65,5,0.0,3.38
4642.0,CA-2018-130141,2018-10-22,2018-10-24,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525.0,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,3.17,4,0.7,-2.53
4643.0,CA-2018-130141,2018-10-22,2018-10-24,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525.0,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.14,4,0.2,-28.96
5113.0,CA-2016-153073,2016-11-13,2016-11-13,Same Day,HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17.5,9,0.6,-7.44
6239.0,CA-2016-134075,2016-12-12,2016-12-16,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3,0.0,21.65
6240.0,CA-2016-134075,2016-12-12,2016-12-16,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.7
6886.0,CA-2018-123036,2018-09-10,2018-09-17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503.0,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.06,4,0.2,8.8
6887.0,CA-2018-123036,2018-09-10,2018-09-17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503.0,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.9,2,0.4,-56.31
8046.0,CA-2017-145611,2017-09-20,2017-09-24,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0.0,129.77
146.0,CA-2016-110744,2016-09-07,2016-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.16
